#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	MID102.A0101.metaphlan3	MID101.A0101.metaphlan3	MID097.A0101.metaphlan3	MID094.A0101.metaphlan3	MID093.A0101.metaphlan3	MID092.A0101.metaphlan3	MID091.A0101.metaphlan3	MID090.A0101.metaphlan3	MID089.A0101.metaphlan3	MID088.A0101.metaphlan3	MID087.A0101.metaphlan3	MID086.A0101.metaphlan3	MID085.A0101.metaphlan3	MID084.A0101.metaphlan3	MID083.A0101.metaphlan3	MID082.A0101.metaphlan3	MID081.A0101.metaphlan3	MID080.A0101.metaphlan3	MID079.A0101.metaphlan3	MID078.A0101.metaphlan3	MID077.A0101.metaphlan3	MID076.A0101.metaphlan3	MID075.A0101.metaphlan3	MID074.A0101.metaphlan3	MID073.A0101.metaphlan3	MID072.A0101.metaphlan3	MID071.A0101.metaphlan3	MID070.A0101.metaphlan3	MID068.B0101.metaphlan3	MID068.A0101.metaphlan3	MID067.A0101.metaphlan3	MID066.A0101.metaphlan3	MID065.A0101.metaphlan3	MID064.A0101.metaphlan3	MID063.A0101.metaphlan3	MID062.A0101.metaphlan3	MID061.A0101.metaphlan3	MID060.A0101.metaphlan3	MID059.A0101.metaphlan3	MID058.A0101.metaphlan3	MID057.A0101.metaphlan3	MID056.A0101.metaphlan3	MID055.A0101.metaphlan3	MID054.A0101.metaphlan3	MID053.A0101.metaphlan3	MID052.A0101.metaphlan3	MID051.A0101.metaphlan3	MID050.A0101.metaphlan3	MID049.A0101.metaphlan3	MID048.A0101.metaphlan3	MID047.A0101.metaphlan3	MID046.A0101.metaphlan3	MID045.A0101.metaphlan3	MID044.A0101.metaphlan3	MID043.A0101.metaphlan3	MID042.A0101.metaphlan3	MID041.A0101.metaphlan3	MID040.A0101.metaphlan3	MID039.A0101.metaphlan3	MID038.A0101.metaphlan3	MID037.A0101.metaphlan3	MID036.A0101.metaphlan3	MID035.A0101.metaphlan3	MID034.A0101.metaphlan3	MID033.A0101.metaphlan3	MID032.A0101.metaphlan3	MID031.A0101.metaphlan3	MID030.A0101.metaphlan3	MID029.A0101.metaphlan3	MID028.A0101.metaphlan3	MID027.A0101.metaphlan3	MID026.A0101.metaphlan3	MID025.A0101.metaphlan3	MID024.A0101.metaphlan3	MID023.A0101.metaphlan3	MID022.A0101.metaphlan3	LIB058.A0107.metaphlan3	LIB058.A0106.metaphlan3	LIB058.A0105.metaphlan3	LIB058.A0104.metaphlan3	LIB058.A0103.metaphlan3	LIB058.A0102.metaphlan3	LIB025.A0501.metaphlan3	LIB025.A0401.metaphlan3	LIB025.A0301.metaphlan3	LIB007.A0131.metaphlan3	LIB007.A0130.metaphlan3	LIB007.A0127.metaphlan3	LIB007.A0126.metaphlan3	LIB007.A0125.metaphlan3	LIB007.A0124.metaphlan3	LIB007.A0122.metaphlan3	LIB007.A0121.metaphlan3	LIB007.A0119.metaphlan3	LIB007.A0118.metaphlan3	LIB007.A0116.metaphlan3	LIB007.A0115.metaphlan3	KT36calc.metaphlan3	KT35calc.metaphlan3	KT34calc.metaphlan3	KT33calc.metaphlan3	KT32calc.metaphlan3	KT31calc.metaphlan3	KT30calc.metaphlan3	KT29calc.metaphlan3	KT28calc.metaphlan3	KT27calc.metaphlan3	KT26calc.metaphlan3	KT25calc.metaphlan3	KT24calc.metaphlan3	KT23calc.metaphlan3	KT22calc.metaphlan3	KT21calc.metaphlan3	KT20calc.metaphlan3	KT19calc.metaphlan3	KT18calc.metaphlan3	KT17calc.metaphlan3	KT16calc.metaphlan3	KT15calc.metaphlan3	KT14calc.metaphlan3	KT13calc.metaphlan3	KT12calc.metaphlan3	KT11calc.metaphlan3	KT10calc.metaphlan3	KT09calc.metaphlan3	KT08calc.metaphlan3	KT07calc.metaphlan3	KT06calc.metaphlan3	KT05calc.metaphlan3	KT04calc.metaphlan3	KT03calc.metaphlan3	KT02calc.metaphlan3	KT01calc.metaphlan3	IVE007.B0101.metaphlan3	IVE005.B0101.metaphlan3	IVE005.A0101.metaphlan3	IVE003.A0101.metaphlan3	IVE002.B0101.metaphlan3	EXB059.A2501.metaphlan3	EXB059.A2401.metaphlan3	EXB059.A2301.metaphlan3	EXB059.A2201.metaphlan3	EXB059.A2101.metaphlan3	EXB034.A2701.metaphlan3	EXB033.A0601.metaphlan3	EXB033.A0501.metaphlan3	EXB033.A0401.metaphlan3	EXB015.A3401.metaphlan3	EXB015.A3301.metaphlan3	EXB015.A3201.metaphlan3	EXB015.A3101.metaphlan3	EXB015.A3001.metaphlan3	EXB015.A2901.metaphlan3	EXB015.A2701.metaphlan3	EXB015.A2601.metaphlan3	EXB015.A2501.metaphlan3	EXB015.A2301.metaphlan3	EXB015.A2201.metaphlan3	EXB015.A1901.metaphlan3	EXB015.A1801.metaphlan3	EXB015.A1701.metaphlan3	ELR010.A0101.metaphlan3	ELR008.A0101.metaphlan3	ELR006.A0101.metaphlan3	ELR004.A0101.metaphlan3	ELR003.A0101.metaphlan3	CSS.metaphlan3	CSN.metaphlan3	CSL.metaphlan3	CSD.metaphlan3	CS48.metaphlan3	CS47.metaphlan3	CS46.metaphlan3	CS45.metaphlan3	CS44.metaphlan3	CS43.metaphlan3	CS42.metaphlan3	CS40.metaphlan3	CS39.metaphlan3	CS38.metaphlan3	CS37.metaphlan3	CS36.metaphlan3	CS35.metaphlan3	CS34.metaphlan3	CS33.metaphlan3	CS32.metaphlan3	CS31.metaphlan3	CS30.metaphlan3	CS29.metaphlan3	CS28.metaphlan3	CS27.metaphlan3	CS26.metaphlan3	CS24.metaphlan3	CS23.metaphlan3	CS22.metaphlan3	CS21.metaphlan3	CS20.metaphlan3	CS19.metaphlan3	CS18.metaphlan3	CS17.metaphlan3	CS16.metaphlan3	CS15.metaphlan3	CS14.metaphlan3	CS13.metaphlan3	CS12.metaphlan3	CS11.metaphlan3	CS10.metaphlan3	CS09.metaphlan3	CS08.metaphlan3	CS07.metaphlan3	CS04.metaphlan3	CS03.metaphlan3	CS02.metaphlan3	CS01.metaphlan3	CMB008.A0101.metaphlan3	CMB007.A0101.metaphlan3	CMB006.A0101.metaphlan3	CMB005.A0101.metaphlan3	CMB004.A0101.metaphlan3	CMB003.A0101.metaphlan3	CMB002.A0101.metaphlan3	CMB001.A0101.metaphlan3	ARS017.A0101.metaphlan3	ARS015.A0101.metaphlan3	ARS013.A0101.metaphlan3	ARS012.A0101.metaphlan3	ARS011.A0101.metaphlan3	ARS010.A0101.metaphlan3	ARS006.A0101.metaphlan3	ARS005.A0101.metaphlan3	ARS004.A0101.metaphlan3	ARS001.A0101.metaphlan3
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified	2|976||	3.62229	1.56679	1.95842	3.5815	4.51251	0.59093	2.60432	1.19939	4.35421	2.85516	1.78213	5.0126	3.70797	2.97685	1.45427	3.90809	4.08344	2.51164	0.10309	2.68672	3.39692	6.18072	1.36816	4.16906	1.93729	1.734	3.26081	4.95624	1.29785	4.80622	4.30795	7.48727	0.2977	0.40259	2.08221	5.92789	0.33125	3.43311	1.36005	1.24038	1.29256	3.88368	2.1676	3.02217	3.07886	1.60321	0.40088	4.28986	3.54843	1.56677	2.1146	0.83871	2.38608	4.92558	3.21012	1.7535	5.60719	7.34943	3.29829	6.31971	2.7698	1.64714	7.01314	0.21697	2.75304	1.67084	5.66057	3.64455	1.67803	1.29195	1.12757	3.66958	1.04935	3.39889	1.29215	2.92069	0	1.9899	0	0	4.76841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7009	5.04872	10.82523	4.35117	5.55988	2.40825	8.02293	11.08508	0.61105	11.82245	7.14124	4.96885	5.73104	1.28017	6.46906	8.94018	8.39179	3.06624	5.04101	4.72483	6.38154	4.89098	12.26097	4.0804	8.72663	4.13757	2.19055	0	0.84065	8.66409	1.5192	15.13018	1.41237	14.7083	2.97866	2.84044	4.45013	1.1184	1.08724	5.70034	1.23861	3.17795	0	0.4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44864	1.61158	1.52347	2.90039	0	0	0	0	3.33474	3.36139	10.68028	0.75259	5.85703	0.26457	1.29723	2.39405	1.43022	1.24844	1.82485	1.37865	1.76427	1.32372	9.02959	1.17866	2.84633	15.05035	0.14943	3.44966	4.84684	2.1131	3.56273	5.67888	2.00523	2.12192	0.44708	1.88632	0.38191	2.92308	2.1753	4.83353	5.08908	3.39762	4.61373	2.33552	1.2567	6.27404	8.81253	4.92403	5.68748	0.25092	1.21358	4.33349	0.19184	0.86523	3.13576	7.39465	0.21456	0.25824	1.06797	3.51541	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified	2|976|||	3.62229	1.56679	1.95842	3.5815	4.51251	0.59093	2.60432	1.19939	4.35421	2.85516	1.78213	5.0126	3.70797	2.97685	1.45427	3.90809	4.08344	2.51164	0.10309	2.68672	3.39692	6.18072	1.36816	4.16906	1.93729	1.734	3.26081	4.95624	1.29785	4.80622	4.30795	7.48727	0.2977	0.40259	2.08221	5.92789	0.33125	3.43311	1.36005	1.24038	1.29256	3.88368	2.1676	3.02217	3.07886	1.60321	0.40088	4.28986	3.54843	1.56677	2.1146	0.83871	2.38608	4.92558	3.21012	1.7535	5.60719	7.34943	3.29829	6.31971	2.7698	1.64714	7.01314	0.21697	2.75304	1.67084	5.66057	3.64455	1.67803	1.29195	1.12757	3.66958	1.04935	3.39889	1.29215	2.92069	0	1.9899	0	0	4.76841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7009	5.04872	10.82523	4.35117	5.55988	2.40825	8.02293	11.08508	0.61105	11.82245	7.14124	4.96885	5.73104	1.28017	6.46906	8.94018	8.39179	3.06624	5.04101	4.72483	6.38154	4.89098	12.26097	4.0804	8.72663	4.13757	2.19055	0	0.84065	8.66409	1.5192	15.13018	1.41237	14.7083	2.97866	2.84044	4.45013	1.1184	1.08724	5.70034	1.23861	3.17795	0	0.4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44864	1.61158	1.52347	2.90039	0	0	0	0	3.33474	3.36139	10.68028	0.75259	5.85703	0.26457	1.29723	2.39405	1.43022	1.24844	1.82485	1.37865	1.76427	1.32372	9.02959	1.17866	2.84633	15.05035	0.14943	3.44966	4.84684	2.1131	3.56273	5.67888	2.00523	2.12192	0.44708	1.88632	0.38191	2.92308	2.1753	4.83353	5.08908	3.39762	4.61373	2.33552	1.2567	6.27404	8.81253	4.92403	5.68748	0.25092	1.21358	4.33349	0.19184	0.86523	3.13576	7.39465	0.21456	0.25824	1.06797	3.51541	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified	2|976||||	3.62229	1.56679	1.95842	3.5815	4.51251	0.59093	2.60432	1.19939	4.35421	2.85516	1.78213	5.0126	3.70797	2.97685	1.45427	3.90809	4.08344	2.51164	0.10309	2.68672	3.39692	6.18072	1.36816	4.16906	1.93729	1.734	3.26081	4.95624	1.29785	4.80622	4.30795	7.48727	0.2977	0.40259	2.08221	5.92789	0.33125	3.43311	1.36005	1.24038	1.29256	3.88368	2.1676	3.02217	3.07886	1.60321	0.40088	4.28986	3.54843	1.56677	2.1146	0.83871	2.38608	4.92558	3.21012	1.7535	5.60719	7.34943	3.29829	6.31971	2.7698	1.64714	7.01314	0.21697	2.75304	1.67084	5.66057	3.64455	1.67803	1.29195	1.12757	3.66958	1.04935	3.39889	1.29215	2.92069	0	1.9899	0	0	4.76841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7009	5.04872	10.82523	4.35117	5.55988	2.40825	8.02293	11.08508	0.61105	11.82245	7.14124	4.96885	5.73104	1.28017	6.46906	8.94018	8.39179	3.06624	5.04101	4.72483	6.38154	4.89098	12.26097	4.0804	8.72663	4.13757	2.19055	0	0.84065	8.66409	1.5192	15.13018	1.41237	14.7083	2.97866	2.84044	4.45013	1.1184	1.08724	5.70034	1.23861	3.17795	0	0.4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44864	1.61158	1.52347	2.90039	0	0	0	0	3.33474	3.36139	10.68028	0.75259	5.85703	0.26457	1.29723	2.39405	1.43022	1.24844	1.82485	1.37865	1.76427	1.32372	9.02959	1.17866	2.84633	15.05035	0.14943	3.44966	4.84684	2.1131	3.56273	5.67888	2.00523	2.12192	0.44708	1.88632	0.38191	2.92308	2.1753	4.83353	5.08908	3.39762	4.61373	2.33552	1.2567	6.27404	8.81253	4.92403	5.68748	0.25092	1.21358	4.33349	0.19184	0.86523	3.13576	7.39465	0.21456	0.25824	1.06797	3.51541	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_bacterium_oral_taxon_272	2|976|||||651591	0.65474	0.41668	0.32774	0.99342	2.06025	0.40091	0.4624	0.05988	1.26922	2.4221	0.57583	2.94288	0.1077	2.27575	0.18157	1.5407	0	0.93863	0.03041	0.24779	0.23469	6.0677	0.5576	2.9033	1.24797	1.01779	0.25142	2.90928	0.30374	0.45885	0.67429	0.29851	0.09636	0.12988	1.91778	2.38397	0.01743	2.93255	0.38297	0.8418	0.37405	1.63262	0.279	0.71855	3.07886	0.22954	0.18634	1.19675	0.655	0.6961	0.98667	0.76303	1.71302	0.74707	0.55555	0	0.47512	3.892	1.04232	0.11469	0.24271	0.06295	3.55876	0.13423	1.8194	1.09039	1.1476	1.95582	0.85958	0.38167	0.95662	0.26222	0.46169	0.84079	0.36235	0.09442	0	0	0	0	0.1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55367	0.76215	0.02824	0.19891	0.35366	0.91202	0.13916	1.09387	0.25571	0.35936	0.55996	0.53461	0.46476	0.18536	0	0.42047	0.31098	0.69744	0.49474	0	0	0.13832	1.87409	0.2061	0	0.18117	0	0	0.5646	0	0	0	0.27739	0	0.09472	0.29831	0	0	0.00508	0.01768	0.0118	0.64229	0	0.4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33882	0.56394	0.30908	2.21095	0	0	0	0	0	0.22765	2.09114	0.13246	3.12489	0.01893	0.55643	1.77617	0.17965	0.36228	1.55961	0.89173	1.64938	0.73662	3.69092	0.48768	1.50292	0	0.02515	3.44966	3.19307	0.48954	1.91479	0.56909	1.1996	0.92752	0.08495	0.18792	0	2.6609	0.51933	2.03669	0.0338	1.27397	0.58111	1.01301	0.2576	1.3261	0.05648	1.21238	2.54892	0.03558	1.06799	0.64537	0.12676	0.61315	0.62481	3.16126	0.03663	0.04969	0.60166	2.29968	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274	2|976|||||652708	2.96755	1.15011	1.63067	2.58808	2.45226	0.19001	2.14193	1.13951	3.08499	0.43306	1.20631	2.06972	3.60026	0.7011	1.27271	2.36739	4.08344	1.57301	0.07268	2.43893	3.16223	0.11302	0.81056	1.26576	0.68932	0.71622	3.00939	2.04696	0.99412	4.34737	3.63367	7.18876	0.20134	0.2727	0.16443	3.54391	0.31382	0.50056	0.97708	0.39858	0.91851	2.25106	1.8886	2.30362	0	1.37367	0.21454	3.09311	2.89343	0.87067	1.12793	0.07568	0.67307	4.17851	2.65457	1.7535	5.13207	3.45743	2.25597	6.20502	2.5271	1.58418	3.45438	0.08274	0.93363	0.58045	4.51296	1.68873	0.81844	0.91028	0.17094	3.40736	0.58765	2.5581	0.92981	2.82627	0	1.9899	0	0	4.66421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14723	4.28657	10.79698	4.15227	5.20622	1.49622	7.88377	9.99121	0.35534	11.46309	6.58129	4.43424	5.26628	1.09481	6.46906	8.51971	8.08082	2.3688	4.54627	4.72483	6.38154	4.75266	10.38688	3.8743	8.72663	3.9564	2.19055	0	0.27605	8.66409	1.5192	15.13018	1.13497	14.7083	2.88393	2.54213	4.45013	1.1184	1.08216	5.68266	1.22681	2.53565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10981	1.04765	1.21439	0.68944	0	0	0	0	3.33474	3.13375	8.58915	0.62013	2.73214	0.24564	0.7408	0.61788	1.25057	0.88616	0.26524	0.48692	0.11489	0.58709	5.33868	0.69099	1.34341	15.05035	0.12427	0	1.65377	1.62356	1.64795	5.10979	0.80564	1.1944	0.36214	1.69839	0.38191	0.26218	1.65597	2.79684	5.05529	2.12365	4.03263	1.32251	0.99911	4.94794	8.75605	3.71164	3.13856	0.21534	0.14559	3.68813	0.06508	0.25209	2.51095	4.23339	0.17792	0.20856	0.46632	1.21573	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.15549	2.35102	7.14849	4.75738	2.07294	2.32338	2.51312	0.93326	2.77968	2.69776	2.80859	4.52554	2.42359	4.62721	1.40879	4.19458	2.25754	4.0803	4.59978	4.0671	2.63974	7.59516	2.54206	7.18684	4.03903	10.9586	5.45981	11.1377	1.28588	5.1547	8.8029	2.7461	1.06067	1.29736	2.9165	8.48274	0.52374	2.92484	1.21446	1.80147	2.55354	3.73402	2.49327	4.72263	3.17887	2.03156	5.12491	3.06164	3.67544	0.69777	3.7176	1.83172	2.23184	6.01164	1.27393	3.69416	3.18728	7.67357	4.41827	2.58765	2.85117	1.68041	6.41451	1.29383	5.57483	2.26568	5.98827	3.96739	1.88134	2.41544	1.89771	4.6917	2.28364	3.72165	0.26408	4.49775	0	0.81118	0	0	5.5766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0146	1.65043	4.02356	2.67766	2.42463	2.75655	1.7521	5.15928	2.32733	3.12575	6.1788	1.68099	3.90132	0.92966	1.44635	2.54707	2.23582	1.95361	2.38596	2.30984	1.3017	3.94345	2.56108	1.36942	1.32191	1.10481	1.21289	0.61042	0.70725	2.558	1.73613	2.08882	1.87345	4.34175	0.78528	4.4049	2.79857	0.44409	1.10111	0.87653	1.78948	2.99613	2.57259	2.73954	0	0	6.26078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65372	2.26746	1.59638	1.4556	0	0	0	0	7.58303	4.66451	9.17653	0.56257	5.56076	1.51797	1.47462	21.38637	1.97483	7.71387	2.00736	16.62054	8.79278	1.68229	11.05039	13.44076	3.30764	5.2357	0.50668	4.41024	18.53041	5.70087	3.26888	2.787	2.47274	2.79206	0.50919	2.62541	0.33399	11.40231	1.47337	15.04856	9.40187	3.16071	2.68934	8.2688	4.04623	4.15019	3.25193	2.85019	8.71409	0.23191	3.50785	2.53066	0.29853	7.57113	7.33478	9.25774	4.3191	6.61919	7.52932	12.62649	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.15549	2.35102	7.14849	4.75738	2.07294	2.32338	2.51312	0.93326	2.77968	2.69776	2.80859	4.52554	2.42359	4.62721	1.40879	4.19458	2.25754	4.0803	4.59978	4.0671	2.63974	7.59516	2.54206	7.18684	4.03903	10.9586	5.45981	11.1377	1.28588	5.1547	8.8029	2.7461	1.06067	1.29736	2.9165	8.48274	0.52374	2.92484	1.21446	1.80147	2.55354	3.73402	2.49327	4.72263	3.17887	2.03156	5.12491	3.06164	3.67544	0.69777	3.7176	1.83172	2.23184	6.01164	1.27393	3.69416	3.18728	7.67357	4.41827	2.58765	2.85117	1.68041	6.41451	1.29383	5.57483	2.26568	5.98827	3.96739	1.88134	2.41544	1.89771	4.6917	2.28364	3.72165	0.26408	4.49775	0	0.81118	0	0	5.5766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0146	1.65043	4.02356	2.67766	2.42463	2.75655	1.7521	5.15928	2.32733	3.12575	6.1788	1.68099	3.90132	0.92966	1.44635	2.54707	2.23582	1.95361	2.38596	2.30984	1.3017	3.94345	2.56108	1.36942	1.32191	1.10481	1.21289	0.61042	0.70725	2.558	1.73613	2.08882	1.87345	4.34175	0.78528	4.4049	2.79857	0.44409	1.10111	0.87653	1.78948	2.99613	2.57259	2.73954	0	0	6.26078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65372	2.26746	1.59638	1.4556	0	0	0	0	7.58303	4.66451	9.17653	0.56257	5.56076	1.51797	1.47462	21.38637	1.97483	7.71387	2.00736	16.62054	8.79278	1.68229	11.05039	13.44076	3.30764	5.2357	0.50668	4.41024	18.53041	5.70087	3.26888	2.787	2.47274	2.79206	0.50919	2.62541	0.33399	11.40231	1.47337	15.04856	9.40187	3.16071	2.68934	8.2688	4.04623	4.15019	3.25193	2.85019	8.71409	0.23191	3.50785	2.53066	0.29853	7.57113	7.33478	9.25774	4.3191	6.61919	7.52932	12.62649	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0	0.01894	0	0	0	0	0	0	0	0	0	0.03419	0	0	0	0	0	0	0	0	0	0	0	0.03605	0.03342	0	0	0	0	0.01632	0	0	0	0	0	0.01647	0.01172	0	0	0	0	0.17392	0	0.20549	0	0	0	0.0029	0	0	0	0	0	0.0215	0.0098	0	0	0.09007	0	0	0	0	0	0	0	0	0.01298	0	0	0	0	0	0	0	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167	0	0.03551	0	0	0	0	0	0.3924	0	0	0	0	0	0	0	0	0	0.02395	0	0.00356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	2|976|200643|171549|815|816	0	0.01894	0	0	0	0	0	0	0	0	0	0.03419	0	0	0	0	0	0	0	0	0	0	0	0.03605	0.03342	0	0	0	0	0.01632	0	0	0	0	0	0.01647	0.01172	0	0	0	0	0.17392	0	0.20549	0	0	0	0.0029	0	0	0	0	0	0.0215	0.0098	0	0	0.09007	0	0	0	0	0	0	0	0	0.01298	0	0	0	0	0	0	0	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167	0	0.03551	0	0	0	0	0	0.3924	0	0	0	0	0	0	0	0	0	0.02395	0	0.00356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_heparinolyticus	2|976|200643|171549|815|816|28113	0	0.01894	0	0	0	0	0	0	0	0	0	0.03419	0	0	0	0	0	0	0	0	0	0	0	0.03605	0.02086	0	0	0	0	0.01632	0	0	0	0	0	0.01647	0.01172	0	0	0	0	0.17392	0	0.20549	0	0	0	0.0029	0	0	0	0	0	0.0215	0.0098	0	0	0.09007	0	0	0	0	0	0	0	0	0.01298	0	0	0	0	0	0	0	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167	0	0.03551	0	0	0	0	0	0.3924	0	0	0	0	0	0	0	0	0	0.02395	0	0.00356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_zoogleoformans	2|976|200643|171549|815|816|28119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
