#Datasets	CMB001.A0101.unmapped	CMB002.A0101.unmapped	CMB003.A0101.unmapped	CMB004.A0101.unmapped	CMB005.A0101.unmapped	CMB006.A0101.unmapped	CMB007.A0101.unmapped	CMB008.A0101.unmapped	EXB034.A2701.unmapped	EXB059.A2101.unmapped	EXB059.A2201.unmapped	EXB059.A2301.unmapped	EXB059.A2401.unmapped	EXB059.A2501.unmapped	LIB058.A0102.unmapped	LIB058.A0103.unmapped	LIB058.A0104.unmapped	LIB058.A0105.unmapped	LIB058.A0106.unmapped	LIB058.A0107.unmapped	MID022.A0101.unmapped	MID023.A0101.unmapped	MID024.A0101.unmapped	MID025.A0101.unmapped	MID026.A0101.unmapped	MID027.A0101.unmapped	MID028.A0101.unmapped	MID029.A0101.unmapped	MID030.A0101.unmapped	MID031.A0101.unmapped	MID032.A0101.unmapped	MID033.A0101.unmapped	MID034.A0101.unmapped	MID035.A0101.unmapped	MID036.A0101.unmapped	MID037.A0101.unmapped	MID038.A0101.unmapped	MID039.A0101.unmapped	MID040.A0101.unmapped	MID041.A0101.unmapped	MID042.A0101.unmapped	MID043.A0101.unmapped	MID044.A0101.unmapped	MID045.A0101.unmapped	MID046.A0101.unmapped	MID047.A0101.unmapped	MID048.A0101.unmapped	MID049.A0101.unmapped	MID050.A0101.unmapped	MID051.A0101.unmapped	MID052.A0101.unmapped	MID053.A0101.unmapped	MID054.A0101.unmapped	MID055.A0101.unmapped	MID056.A0101.unmapped	MID057.A0101.unmapped	MID058.A0101.unmapped	MID059.A0101.unmapped	MID060.A0101.unmapped	MID061.A0101.unmapped	MID062.A0101.unmapped	MID063.A0101.unmapped	MID064.A0101.unmapped	MID065.A0101.unmapped	MID066.A0101.unmapped	MID067.A0101.unmapped	MID068.A0101.unmapped	MID068.B0101.unmapped	MID070.A0101.unmapped	MID071.A0101.unmapped	MID072.A0101.unmapped	MID073.A0101.unmapped	MID074.A0101.unmapped	MID075.A0101.unmapped	MID076.A0101.unmapped	MID077.A0101.unmapped	MID078.A0101.unmapped	MID079.A0101.unmapped	MID080.A0101.unmapped	MID081.A0101.unmapped	MID082.A0101.unmapped	MID083.A0101.unmapped	MID084.A0101.unmapped	MID085.A0101.unmapped	MID086.A0101.unmapped	MID087.A0101.unmapped	MID088.A0101.unmapped	MID089.A0101.unmapped	MID090.A0101.unmapped	MID091.A0101.unmapped	MID092.A0101.unmapped	MID093.A0101.unmapped	MID094.A0101.unmapped	MID097.A0101.unmapped	MID101.A0101.unmapped	MID102.A0101.unmapped
"Polaribacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Riemerella"	0.0	0.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1831.0	0.0	0.0	477.0	793.0	414.0	859.0	0.0	0.0	0.0	0.0	0.0	430.0	1654.0	1026.0	538.0	384.0	0.0	0.0	0.0	1530.0	0.0	0.0	0.0	0.0	353.0	862.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1660.0	0.0	0.0	0.0	1505.0	0.0	0.0	0.0	459.0	0.0	433.0	0.0	622.0	0.0	0.0	0.0	865.0	321.0	1208.0	476.0	0.0	0.0	1348.0	0.0	575.0	0.0	701.0	0.0	0.0	879.0	0.0	0.0	0.0	767.0	0.0	1069.0	358.0
"Mucilaginibacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pedobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"unclassified Sphingobacteriaceae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	33.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"unclassified Bacteroidetes (miscellaneous)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Chlorobaculum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1009.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0
"Chlorobium"	0.0	288.0	345.0	323.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2557.0	0.0	0.0	0.0	0.0	0.0	93.0	242.0	0.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0
"Pelodictyon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	694.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Prosthecochloris"	185.0	389.0	567.0	471.0	342.0	394.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367.0	0.0	0.0	459.0	0.0	0.0	0.0	0.0	345.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	0.0	362.0	0.0	463.0	0.0	0.0	398.0	0.0	590.0	391.0	380.0	0.0	0.0	237.0	628.0	0.0	0.0	0.0	451.0	0.0	820.0	0.0	0.0	294.0	0.0	246.0	230.0	405.0	0.0	0.0	0.0	0.0	0.0	499.0	0.0	408.0	0.0	0.0	0.0	0.0	335.0	0.0	0.0	623.0	0.0	0.0	292.0	0.0	0.0
"Gemmatimonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Fusobacterium"	48480.0	11702.0	6241.0	3257.0	32203.0	29222.0	5135.0	3289.0	248.0	235.0	1014.0	608.0	261.0	7829.0	35.0	4686.0	689.0	26.0	5779.0	0.0	53839.0	34538.0	30480.0	12373.0	98850.0	96262.0	65914.0	83922.0	23539.0	34137.0	57386.0	20942.0	15736.0	79503.0	239511.0	124235.0	201462.0	59200.0	111340.0	79861.0	93984.0	137215.0	125693.0	27834.0	18196.0	56634.0	52735.0	146689.0	82736.0	67212.0	35231.0	6294.0	56219.0	61963.0	36050.0	59219.0	35862.0	82528.0	41523.0	19733.0	61051.0	11407.0	18678.0	147535.0	33922.0	21790.0	27906.0	24339.0	73700.0	64537.0	11981.0	53648.0	9665.0	8932.0	11125.0	48268.0	60032.0	255537.0	55210.0	36019.0	45492.0	67196.0	20414.0	136671.0	14636.0	131950.0	20228.0	38735.0	22543.0	41265.0	17970.0	70526.0	133644.0	65367.0	169275.0	46952.0
"Leptotrichia"	785.0	23236.0	960.0	898.0	16219.0	20870.0	1239.0	395.0	143.0	335.0	925.0	643.0	307.0	8292.0	0.0	3834.0	606.0	40.0	6427.0	59.0	13580.0	39230.0	8527.0	1596.0	94366.0	23259.0	43286.0	72490.0	6399.0	13962.0	43677.0	7433.0	4093.0	68906.0	113790.0	100765.0	49531.0	63443.0	14258.0	79855.0	233802.0	96951.0	55339.0	41909.0	1746.0	33372.0	46754.0	114971.0	48963.0	4336.0	4476.0	13185.0	9379.0	44740.0	20879.0	46040.0	2469.0	9653.0	19223.0	52988.0	33994.0	5004.0	4639.0	57226.0	71898.0	7618.0	44798.0	32525.0	39900.0	105651.0	4363.0	36585.0	10314.0	980.0	2964.0	46968.0	76215.0	262157.0	70047.0	26167.0	24298.0	71608.0	16365.0	66542.0	9366.0	93297.0	8737.0	30153.0	12803.0	45324.0	4328.0	24672.0	56418.0	12098.0	78519.0	55052.0
"Sebaldella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sneathia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	239.0	218.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	0.0	561.0	0.0	0.0	657.0	0.0	872.0	0.0	278.0	0.0	0.0	307.0	258.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0
"Streptobacillus"	0.0	508.0	594.0	802.0	252.0	0.0	322.0	253.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	194.0	0.0	447.0	0.0	865.0	2116.0	0.0	0.0	586.0	431.0	2307.0	464.0	1233.0	1679.0	1480.0	571.0	0.0	514.0	715.0	574.0	849.0	1589.0	536.0	0.0	575.0	1167.0	1429.0	383.0	683.0	562.0	1435.0	994.0	1188.0	1038.0	1314.0	688.0	785.0	1460.0	1515.0	1898.0	1273.0	0.0	654.0	1325.0	1276.0	0.0	323.0	1097.0	0.0	298.0	676.0	0.0	1121.0	488.0	135.0	328.0	1090.0	0.0	348.0	0.0	0.0	447.0	1056.0	549.0	1399.0	633.0	274.0	361.0	1228.0	706.0	0.0	1091.0	1705.0	1343.0	0.0	1137.0	0.0	746.0
"Nitrospira"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	31.0	55.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidithiobacillus"	0.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevundimonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.0	164.0	196.0	409.0	251.0	173.0	0.0	0.0	0.0	19.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Caulobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.0	357.0	387.0	623.0	436.0	202.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Phenylobacterium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	22.0	0.0	50.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"unclassified Caulobacteraceae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	34.0	49.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aureimonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Beijerinckiaceae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	16.0	9.0	10.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Afipia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	424.0	235.0	57.0	142.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bosea"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	1472.0	162.0	702.0	806.0	191.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium"	292.0	323.0	0.0	0.0	304.0	304.0	329.0	0.0	10097.0	3605.0	974.0	2034.0	2555.0	989.0	0.0	81.0	221.0	90.0	118.0	389.0	361.0	0.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	262.0	0.0	167.0	211.0	0.0	0.0	0.0	323.0	310.0	385.0	361.0	0.0	0.0	296.0	157.0	0.0	325.0	0.0	0.0	0.0	0.0	269.0	276.0	0.0	0.0	433.0	0.0	0.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	402.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	322.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	433.0	0.0	695.0	948.0	1265.0
"Nitrobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	247.0	52.0	108.0	153.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Oligotropha"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	316.0	49.0	130.0	175.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodopseudomonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1401.0	251.0	625.0	833.0	319.0	0.0	49.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ochrobactrum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	29.0	37.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
